OBJECTID,GEAR_NAME,HAUL_ID,CRUISE,NET,FOCI_GRID,LAT,LON,STATION_NAME,HAUL_NAME,GMT_DATE_TIME,BOTTOM_DEPTH,HAUL_PERFORMANCE,MESH,PURPOSE,PRIMARY_NET,MIN_GEAR_DEPTH,MAX_GEAR_DEPTH,VOLUME_FILTERED,GEOGRAPHIC_AREA,COMMENTS_HAUL,POLYGONAL_AREA,MONTH_,YEAR_,DAY_,SHIP_CRUISE_NAME,SHIP_NAME,COMMENTS_SAMPLES,species_name,COMMON_NAME_1,COMMENTS_SPECIMEN,LARVALCATCHPER1000M3,LARVALCATCHPER10M2,STAGE_NAME,SPECIES_NAME_1,SPECIES_CODE_ICHBASE,SPECIES_NAME_ICHBASE,COMMON_NAME_ICHBASE
1163,60BON,1SS06 75 1 60BON 1,1SS06,1,,62.99833,-167.02333,75,1,9/8/2006 20:04,24,GOOD,505,PLNKSURV,Y,0,12,24.82544,BS,A BASIS Project; Station ID 20061075. Volume filtered provided by collecting agency.,,9,2006,8,SS06-01,Sea Storm,,Gadus chalcogrammus,,,40.28126,4.83375,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1164,60BON,1SS06 85 1 60BON 1,1SS06,1,,61.99833,-171,85,1,9/12/2006 2:49,49,GOOD,505,PLNKSURV,Y,0,40,65.12019,BS,An oblique tow. A BASIS project.,,9,2006,12,SS06-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
1165,60BON,1SS07 1 1 60BON 1,1SS07,1,,55.50002,-163.01648,1,1,8/15/2007 21:14,42,GOOD,505,PLNKSURV,Y,0,34,41.54545,BS,An oblique tow. A BASIS project.,,8,2007,15,SS07-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
2828,60BON,1OM01 11 3 60BON 1,1OM01,1,G6,57.4915,-168.03301,11,3,7/22/2001 22:20,71,GOOD,333,PLNKSURV,Y,0,63,89.64568,BS,,,7,2001,22,OM01-03,Oshoro Maru,,Gadus chalcogrammus,,,11.15503,7.02767,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1167,60BON,3AK10 10 2 60BON 1,3AK10,1,,60.66217,-173.48717,10,2,8/1/2010 10:05,63,GOOD,333,PLNKSURV,Y,0,53,153.93488,BS,wire angle at max depth = 47 degree,,8,2010,1,201001,Alaska Knight,,Gadus chalcogrammus,,,0,0,Egg,,,,
1168,60BON,4WE97 1 3 60BON 1,4WE97,1,,53.35783,-168.7085,1,3,7/1/1997 14:16,635,QUEST,333,PLNKSURV,Y,0,300,470.29535,BS,2 minutes @ surface while positioning boom,,7,1997,1,WE97-06C,Wecoma,Sample_Type corrected from 4 to 4. (1/19/2015),Gadus chalcogrammus,,,0,0,Egg,,,,
1169,60BON,DY14-06 165 1 60BON 1,DY14-06,1,BP43,56.9707,-169.914,165,1,6/2/2014 17:54,67,GOOD,505,GRID,Y,0,58,130.51411,BS,,,6,2014,2,DY14-06,Oscar Dyson,,Gadus chalcogrammus,,,4742.78222,2750.81369,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1170,60BON,6MF06 20 2 60BON 1,6MF06,1,Q4,56.14683,-160.58267,20,2,9/13/2006 15:50,20,GOOD,505,GRID,Y,0,20,45.89611,BS,,627.5197,9,2006,13,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1171,60BON,6MF06 8 2 60BON 1,6MF06,1,E7,56.83383,-159.21266,8,2,9/12/2006 12:49,26,QUEST,505,GRID,Y,0,17,27.55972,BS,Wire angle at 56 deg.,456.5983,9,2006,12,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1172,60BON,1WE10 75 2 60BON 1,1WE10,1,70M53,61.73117,-173.85767,75,2,8/29/2010 5:25,71,QUEST,505,PLNKSURV,Y,0,68,107.01706,BS,Large jelly in 60bon net 1; sample questionable.,,8,2010,29,WE10-08,Wecoma,,Gadus chalcogrammus,,,0,0,Egg,,,,
1173,60BON,2MF05 97 1 60BON 1,2MF05,1,,54.454,-165.53067,97,1,3/4/2005 19:05,98,GOOD,505,PLNKSURV,Y,0,89,174.54225,BS,,,3,2005,4,MF05-02,Miller Freeman,,Gadus chalcogrammus,,,22.91709,20.39621,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1174,60BON,2MF09 80 2 60BON 1,2MF09,1,SL15,62.19817,-175.54584,80,2,10/4/2009 14:33,85,GOOD,333,PLNKSURV,Y,0,76,163.42889,BS,,,10,2009,4,MF09-04L2,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1175,60BON,2DY10 31 2 60BON 2,2DY10,2,AU7,55.16567,-164.70599,31,2,5/9/2010 8:56,102,GOOD,500,GRID,Y,0,94,173.28774,BS,,781.7336,5,2010,9,DY10-04,Oscar Dyson,,Gadus chalcogrammus,,,219.28845,206.13114,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1176,60BON,4MF94 149 6 60BON 1,4MF94,1,,54.35667,-166.4467,149,6,4/29/1994 6:00,652,GOOD,333,PLNKSURV,Y,0,200,298.2215,BS,,,4,1994,29,MF94-04,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1177,60BON,4WE97 11 2 60BON 1,4WE97,1,,55.34283,-168.25234,11,2,7/2/1997 20:43,1470,QUEST,333,PLNKSURV,Y,0,301,327.22797,BS,wire angle at 26 deg. Flowmeter revs < AVG - 2 SD.,,7,1997,2,WE97-06C,Wecoma,,Gadus chalcogrammus,,,0,0,Egg,,,,
1178,60BON,4MF07 56 3 60BON 1,4MF07,1,CE43,56.37167,-171.74884,56,3,5/13/2007 19:51,1633,GOOD,505,PLNKSURV,Y,0,600,660.95007,BS,deep bongo (600 m).,,5,2007,13,MF07-07,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1179,60BON,4MF07 57 2 60BON 1,4MF07,1,CH43,56.252,-172.11934,57,2,5/13/2007 22:26,2428,QUEST,505,GRID,Y,0,302,459.05029,BS,Wire angle at 26 deg. Flowmeter revs > AVG + 2 SD.,730.6763,5,2007,13,MF07-07,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1180,60BON,4MF94 138 1 60BON 1,4MF94,1,,54.55,-165.0517,138,1,4/27/1994 15:06,93,GOOD,333,PLNKSURV,Y,0,87,120.8566,BS,,,4,1994,27,MF94-04,Miller Freeman,,Gadus chalcogrammus,,,8.27427,7.19861,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1181,60BON,6MF06 47 2 60BON 1,6MF06,1,AL7,55.5285,-163.56166,47,2,9/16/2006 11:40,75,QUEST,505,GRID,Y,0,66,106.61391,BS,Wire angle at 67 deg.,788.7698,9,2006,16,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,9.37964,6.19056,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1182,60BON,3MF93 106 1 60BON 1,3MF93,1,,54.22833,-166.77,106,1,4/29/1993 11:52,1281,GOOD,333,PLNKSURV,Y,0,400,423.88876,BS,SMALL SCALE GRID Flowmeter revs < AVG - 2 SD.,,4,1993,29,MF93-05,Miller Freeman,,Gadus chalcogrammus,,,16.51377,66.05507,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1183,60BON,3MF93 117 1 60BON 1,3MF93,1,,54.16167,-166.33501,117,1,4/30/1993 1:31,166,GOOD,333,PLNKSURV,Y,0,141,189.42236,BS,SMALL SCALE GRID,,4,1993,30,MF93-05,Miller Freeman,,Gadus chalcogrammus,,,5.27921,7.44368,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1184,60BON,3MF93 127 1 60BON 1,3MF93,1,,54.15167,-166.57001,127,1,4/30/1993 12:08,914,GOOD,333,PLNKSURV,Y,0,400,433.5593,BS,SMALL SCALE GRID Flowmeter revs < AVG - 2 SD.,,4,1993,30,MF93-05,Miller Freeman,,Gadus chalcogrammus,,,20.75841,83.03362,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1185,60BON,3MF93 3 1 60BON 1,3MF93,1,,54.12833,-167.1333,3,1,4/15/1993 23:51,1456,GOOD,333,PLNKSURV,Y,0,100,151.25159,BS,GRIDPRE,,4,1993,15,MF93-05,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1186,60BON,6MF06 9 2 60BON 1,6MF06,1,E10,57.0515,-159.44017,9,2,9/12/2006 14:38,52,GOOD,505,GRID,Y,0,44,74.40699,BS,,668.423,9,2006,12,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1187,60BON,2MF09 102 2 60BON 1,2MF09,1,CN4,57.13066,-163.79367,102,2,10/8/2009 2:45,67,GOOD,333,PLNKSURV,Y,0,59,92.79768,BS,,,10,2009,8,MF09-04L2,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1188,60BON,2DY10 42 2 60BON 2,2DY10,2,AO16,56.06883,-164.56934,42,2,5/10/2010 6:06,93,GOOD,500,GRID,Y,0,85,170.38112,BS,60BON Net1 had one jelly rinsed and discarded,760.2515,5,2010,10,DY10-04,Oscar Dyson,,Gadus chalcogrammus,,,669.08822,568.72499,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1189,60BON,2MF03 1 2 60BON 1,2MF03,1,,56.66017,-163.87601,1,2,3/4/2003 4:27,75,GOOD,333,PLNKSURV,Y,0,67,112.14808,BS,,,3,2003,4,MF03-03,Miller Freeman,,Gadus chalcogrammus,,,2728.53534,1828.11868,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1190,60BON,2MF09 21 2 60BON 1,2MF09,1,70M17,57.51583,-168.30533,21,2,9/27/2009 13:56,72,GOOD,333,PLNKSURV,Y,0,62,99.4852,BS,,,9,2009,27,MF09-04L2,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1191,60BON,4MF07 87 2 60BON 1,4MF07,1,BP22,55.426,-168.41316,87,2,5/17/2007 14:34,929,GOOD,505,PLNKSURV,Y,0,602,742.88214,BS,deep bongo (600m).,,5,2007,17,MF07-07,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1192,60BON,4WE97 18 2 60BON 1,4WE97,1,,55.9855,-166.58217,18,2,7/3/1997 7:28,130,GOOD,333,PLNKSURV,Y,0,116,194.56299,BS,,,7,1997,3,WE97-06C,Wecoma,,Gadus chalcogrammus,,,0,0,Egg,,,,
1193,60BON,4MF07 9 2 60BON 1,4MF07,1,BY28,55.50917,-169.94116,9,2,5/9/2007 4:55,2784,QUEST,505,GRID,Y,0,300,321.33347,BS,Wire angle at 33 deg.,750.0297,5,2007,9,MF07-07,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1194,60BON,4WE97 39 2 60BON 1,4WE97,1,A5,57.34867,-170.138,39,2,7/5/1997 5:18,58,GOOD,333,PLNKSURV,Y,0,53,103.62617,BS,,,7,1997,5,WE97-06C,Wecoma,,Gadus chalcogrammus,,,0,0,Egg,,,,
1195,60BON,6MF06 63 2 60BON 1,6MF06,1,AX7,55.05817,-165.09467,63,2,9/17/2006 23:21,110,GOOD,505,GRID,Y,0,101,159.44788,BS,,988.6233,9,2006,17,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1196,60BON,6MF06 66 2 60BON 1,6MF06,1,BA10,55.15033,-165.69067,66,2,9/20/2006 10:50,122,GOOD,505,GRID,Y,0,112,153.87691,BS,,757.2172,9,2006,20,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1197,60BON,2MF09 68 2 60BON 1,2MF09,1,SL1BB,61.74967,-168.48933,68,2,10/2/2009 18:47,34,GOOD,333,PLNKSURV,Y,0,26,51.84937,BS,,,10,2009,2,MF09-04L2,Miller Freeman,,Gadus chalcogrammus,,,57.85991,15.04358,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1198,60BON,2MF09 4 2 60BON 1,2MF09,1,M2E,56.94333,-163.83234,4,2,9/26/2009 9:13,71,GOOD,333,PLNKSURV,Y,0,61,93.34159,BS,2 JELLIES REMOVED FROM 60 BON NET 1. MOORING 2 EAST CORNER.,,9,2009,26,MF09-04L2,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1199,60BON,2MF09 42 2 60BON 1,2MF09,1,M5S,59.70483,-171.49066,42,2,9/29/2009 8:13,74,GOOD,333,PLNKSURV,Y,0,67,146.43311,BS,MOORING 5 SOUTH CORNER.,,9,2009,29,MF09-04L2,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1200,60BON,4MF07 67 2 60BON 1,4MF07,1,CH49,56.693,-172.54617,67,2,5/15/2007 1:50,134,GOOD,505,GRID,Y,0,126,190.53331,BS,,935.659,5,2007,15,MF07-07,Miller Freeman,,Gadus chalcogrammus,,,5.24843,6.61302,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1201,60BON,4MF94 154 1 60BON 1,4MF94,1,,53.54833,-167.61169,154,1,4/30/1994 1:59,93,GOOD,333,PLNKSURV,Y,0,88,125.2351,BS,,,4,1994,30,MF94-04,Miller Freeman,,Gadus chalcogrammus,,,23.95495,21.08035,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1202,60BON,4WE97 79 2 60BON 2,4WE97,2,,56.686,-170.21083,79,2,7/8/1997 4:40,101,GOOD,333,PLNKSURV,NPQ,0,90,150.31824,BS,1 chrysaora 50cm. Net may have been clogged by the large jellyfish. Perserved with net 1and 2.,,7,1997,8,WE97-06C,Wecoma,,Gadus chalcogrammus,,,0,0,Egg,,,,
1203,60BON,4MF94 145 5 60BON 1,4MF94,1,,54.35,-165.83,145,5,4/28/1994 17:26,145,GOOD,333,PLNKSURV,Y,0,134,189.78641,BS,,,4,1994,28,MF94-04,Miller Freeman,,Gadus chalcogrammus,,,100.11254,134.15081,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1204,60BON,6MF06 39 2 60BON 1,6MF06,1,AF7,55.7525,-162.784,39,2,9/15/2006 15:31,59,GOOD,505,GRID,Y,0,50,66.42937,BS,,777.8942,9,2006,15,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,60.21433,30.10716,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1205,60BON,2MF92 G028A 1 60BON 1,2MF92,1,,54.57833,-168.5817,G028A,1,4/18/1992 9:51,1500,GOOD,333,GRID,Y,0,102,148.47157,BS,,348.17,4,1992,18,MF92-04,Miller Freeman,,Gadus chalcogrammus,,,13.47059,13.74,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1206,60BON,6MF06 40 2 60BON 1,6MF06,1,AF4,55.53217,-162.57384,40,2,9/15/2006 17:12,27,QUEST,505,GRID,Y,0,17,46.91418,BS,Wire angle at 58 deg.,656.7567,9,2006,15,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1207,60BON,6MF06 41 3 60BON 1,6MF06,1,AI4,55.42567,-162.94884,41,3,9/15/2006 20:18,33,GOOD,505,GRID,Y,0,26,62.03602,BS,,745.1382,9,2006,15,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1208,60BON,2MF09 56 2 60BON 1,2MF09,1,70M49,61.06384,-173.83099,56,2,9/30/2009 17:06,79,GOOD,333,PLNKSURV,Y,0,71,115.8847,BS,,,9,2009,30,MF09-04L2,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
1209,60BON,1WE10 23 2 60BON 1,1WE10,1,70M5,56.859,-165.12117,23,2,8/26/2010 0:41,73,GOOD,505,PLNKSURV,Y,0,68,121.21063,BS,,,8,2010,26,WE10-08,Wecoma,,Gadus chalcogrammus,,,0,0,Egg,,,,
1210,60BON,2DY10 98 2 60BON 2,2DY10,2,BP22,55.42717,-168.41267,98,2,5/17/2010 5:26,983,GOOD,500,GRID,Y,0,300,570.65393,BS,,759.0784,5,2010,17,DY10-04,Oscar Dyson,,Gadus chalcogrammus,,,1.75238,5.25713,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1211,60BON,4MF94 46 2 60BON 1,4MF94,1,,54.43,-167.0183,46,2,4/19/1994 14:50,520,GOOD,333,GRID,Y,0,203,264.68301,BS,,751.42,4,1994,19,MF94-04,Miller Freeman,,Gadus chalcogrammus,,,3.7781,7.66955,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1212,60BON,4MF07 53 2 60BON 1,4MF07,1,BV43,56.73117,-170.64999,53,2,5/13/2007 12:18,109,GOOD,505,GRID,Y,0,100,147.95004,BS,,1004.116,5,2007,13,MF07-07,Miller Freeman,,Gadus chalcogrammus,,,4237.91707,4237.91707,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1213,60BON,4MF94 7 1 60BON 1,4MF94,1,,54.34833,-166.4117,7,1,4/15/1994 20:26,673,QUEST,333,PLNKSURV,Y,0,501,531.85529,BS,Flowmeter revs < AVG - 3 SD.,,4,1994,15,MF94-04,Miller Freeman,,Gadus chalcogrammus,,,1.88021,9.41986,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1214,60BON,4MF94 126 1 60BON 1,4MF94,1,,54.80333,-165.0233,126,1,4/26/1994 14:59,72,GOOD,333,PLNKSURV,Y,0,68,96.03405,BS,,,4,1994,26,MF94-04,Miller Freeman,,Gadus chalcogrammus,,,8996.80894,6117.83008,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1215,60BON,BE13-03 157 2 60BON 1,BE13-03,1,,64.49917,-167.99738,157,2,9/13/2013 1:09,36,QUEST,505,PLNKSURV,Y,0,31,40.35922,BS,all log sheets were lost at sea due to ship flooding. Volume filtered value was recreated based on a comparison of previous year's volume filtered data. haul performance noted as questionable. Arctic EIS project.,,9,2013,13,BE13-03,Bristol Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
1216,60BON,BE13-03 162 2 60BON 1,BE13-03,1,,63.99945,-168.00155,162,2,9/14/2013 16:08,37,QUEST,505,PLNKSURV,Y,0,30,48.25853,BS,all log sheets were lost at sea due to ship flooding. Volume filtered value was recreated based on a comparison of previous year's volume filtered data. haul performance noted as questionable. Arctic EIS project.,,9,2013,14,BE13-03,Bristol Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
1217,60BON,6MF97 12 3 60BON 1,6MF97,1,,55.383,-168.16634,12,3,5/5/1997 20:13,425,GOOD,333,PLNKSURV,Y,0,300,445.20242,BS,,,5,1997,5,MF97-05,Miller Freeman,,Gadus chalcogrammus,,,4.49234,13.47702,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1218,60BON,1SS04 137 1 60BON 1,1SS04,1,,60.0045,-168.00317,137,1,9/28/2004 15:46,26,GOOD,505,PLNKSURV,Y,0,20,28.14156,BS,Calibration factor provided by collecting agency.,,9,2004,28,SS04-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
1219,60BON,1SS04 18 1 60BON 1,1SS04,1,,55.5,-163.00349,18,1,8/19/2004 14:58,43,GOOD,505,PLNKSURV,Y,0,33,58.22368,BS,A BASIS Project; Station ID 20041018. Volume filtered provided by collecting agency.,,8,2004,19,SS04-01,Sea Storm,,Gadus chalcogrammus,,,17.17514,5.6678,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1220,60BON,1SS04 20 1 60BON 1,1SS04,1,,56.49967,-163.00067,20,1,8/19/2004 22:42,80,GOOD,505,PLNKSURV,Y,0,80,25.24812,BS,Calibration factor provided by collecting agency.,,8,2004,19,SS04-01,Sea Storm,,Gadus chalcogrammus,,,39.60691,31.68553,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1221,60BON,1NW02 28 1 60BON 1,1NW02,1,,57.01683,-172.605,28,1,9/28/2002 17:23,116,GOOD,333,PLNKSURV,NPQ,0,95,143.52501,BS,Volume filtered calculated by collecting agency.,,9,2002,28,SS02-01,Northwest Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
1222,60BON,1NW02 29 1 60BON 1,1NW02,1,,58.00517,-174.9575,29,1,9/29/2002 15:54,3400,GOOD,333,PLNKSURV,NPQ,0,200,331.2869,BS,Volume filtered calculated by collecting agency.,,9,2002,29,SS02-01,Northwest Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
1223,60BON,1NW02 3 1 60BON 1,1NW02,1,,52.99117,-172.519,3,1,9/9/2002 15:06,1000,GOOD,333,PLNKSURV,NPQ,0,200,9.97893,BS,A BASIS Project; Station ID 20022003. Volume filtered provided by collecting agency.,,9,2002,9,SS02-01,Northwest Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
1224,60BON,1NW02 8 1 60BON 2,1NW02,2,,52.52117,-177.46919,8,1,9/13/2002 18:56,2000,QUEST,505,PLNKSURV,Y,0,0,273.9498,BS,No max gear depth. Volume filtered calculated by collecting agency.,,9,2002,13,SS02-01,Northwest Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
1225,60BON,1WE10 44 2 60BON 1,1WE10,1,70M25,58.1455,-169.92166,44,2,8/27/2010 9:06,70,GOOD,505,PLNKSURV,Y,0,60,118.52865,BS,,,8,2010,27,WE10-08,Wecoma,,Gadus chalcogrammus,,,0,0,Egg,,,,
1226,60BON,2AK10 9 2 60BON 1,2AK10,1,,57.15983,-170.4805,9,2,7/9/2010 2:10,57,GOOD,333,PLNKSURV,Y,0,47,243.15723,BS,wire angle at max depth =52 degree Retrieval was paused for about 1 minute to wait for ship to turn,,7,2010,9,201001,Alaska Knight,,Gadus chalcogrammus,,,8.22513,3.86581,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1227,60BON,2AK11 17 2 60BON 1,2AK11,1,,59.815,-173.51666,17,2,7/10/2011 3:05,92,GOOD,333,PLNKSURV,Y,0,92,186.37833,BS,angle 50 deg.,,7,2011,10,AK11-02,Alaska Knight,,Gadus chalcogrammus,,,0,0,Egg,,,,
1228,60BON,3MF02 31 2 60BON 1,3MF02,1,AX7,55.05167,-165.09584,31,2,5/15/2002 19:26,116,GOOD,505,GRID,Y,0,106,219.03896,BS,1 large jellyfish - Chrysaora melanaster 32 cm diameter removed and discarded from 60 cm bongo net 1.,787.95,5,2002,15,MF02-06,Miller Freeman,,Gadus chalcogrammus,,,100.43875,106.46508,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1229,60BON,4DY10 14 1 60BON 1,4DY10,1,,55.99665,-163.0019,14,1,8/22/2010 2:31,86,GOOD,505,PLNKSURV,Y,0,76,144.8406,BS,A BASIS Project; Station ID 20103014. Volume filtered provided by collecting agency.,,8,2010,22,DY10-04,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
1230,60BON,4DY10 3 1 60BON 1,4DY10,1,,55.50603,-166.1557,3,1,8/19/2010 6:23,124,GOOD,505,PLNKSURV,Y,0,114,218.3193,BS,A BASIS Project; Station ID 20103003. Volume filtered provided by collecting agency.,,8,2010,19,DY10-04,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
1231,60BON,4DY10 35 1 60BON 1,4DY10,1,,58.99924,-163.9986,35,1,8/27/2010 14:33,30,GOOD,505,PLNKSURV,Y,0,20,29.85378,BS,A BASIS Project; Station ID 20103035. Volume filtered provided by collecting agency.,,8,2010,27,DY10-04,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
1232,60BON,4DY10 38 1 60BON 1,4DY10,1,,57.99561,-164.0035,38,1,8/28/2010 1:38,47,GOOD,505,PLNKSURV,Y,0,36,76.02205,BS,A BASIS Project; Station ID 20103038. Volume filtered provided by collecting agency.,,8,2010,28,DY10-04,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
1233,60BON,4DY10 45 1 60BON 1,4DY10,1,,58.00529,-165.0032,45,1,8/30/2010 2:20,48,GOOD,505,PLNKSURV,Y,0,42,80.46532,BS,A BASIS Project; Station ID 20103045. Volume filtered provided by collecting agency.,,8,2010,30,DY10-04,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
1234,60BON,4DY10 5 1 60BON 1,4DY10,1,,56.00368,-165.0008,5,1,8/19/2010 20:48,94,GOOD,505,PLNKSURV,Y,0,85,160.2425,BS,A BASIS Project; Station ID 20103005. Volume filtered provided by collecting agency.,,8,2010,19,DY10-04,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
1235,60BON,6DY08 40 1 60BON 1,6DY08,1,,59.50376,-168.00301,40,1,9/26/2008 2:10,45,GOOD,505,PLNKSURV,Y,0,37,61.45047,BS,Nets full of Rhizosolenia with some small copepods and arrow worms,,9,2008,26,DY08-06,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
1236,60BON,6DY08 6 1 60BON 1,6DY08,1,,56.99967,-160.0213,6,1,9/13/2008 2:06,64,GOOD,505,PLNKSURV,Y,0,55,93.69045,BS,1 150ml Melanster removed; several smaller Melanaster in sample bottle,,9,2008,13,DY08-06,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
1237,60BON,1SS04 45 1 60BON 1,1SS04,1,,59.50033,-166.0015,45,1,8/28/2004 4:16,24,GOOD,505,PLNKSURV,Y,0,21,8.82641,BS,Calibration factor provided by collecting agency.,,8,2004,28,SS04-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
1238,60BON,1SS04 65 1 60BON 1,1SS04,1,,58.50183,-168.00183,65,1,9/2/2004 19:22,54,GOOD,505,PLNKSURV,Y,0,54,47.54714,BS,Coccolith bloom area; special set. Calibration factor provided by collecting agency.,,9,2004,2,SS04-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
1239,60BON,1SS04 66 1 60BON 1,1SS04,1,,59,-168.00133,66,1,9/2/2004 23:11,41,GOOD,505,PLNKSURV,Y,0,34,37.22532,BS,Bloom. Calibration factor provided by collecting agency.,,9,2004,2,SS04-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
1240,60BON,1SS04 78 1 60BON 1,1SS04,1,,58.999,-169.99916,78,1,9/6/2004 1:43,66,GOOD,505,PLNKSURV,Y,0,53,46.52469,BS,In Coccolith. Bloom. Calibration factor provided by collecting agency.,,9,2004,6,SS04-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
1241,60BON,1OC88 D033D 1 60BON 1,1OC88,1,,54.405,-168.1133,D033D,1,3/21/1988 7:49,1219,GOOD,333,PLNKSURV,Y,0,203,286.00989,BS,,,3,1988,21,,Oceanographer,,Gadus chalcogrammus,,,716.75843,1455.01961,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
1242,60BON,1SS04 9 1 60BON 1,1SS04,1,,57,-159.99933,9,1,8/17/2004 3:28,60,GOOD,505,PLNKSURV,Y,0,60,61.24928,BS,Calibration factor provided by collecting agency.,,8,2004,17,SS04-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
1243,60BON,1SS04 94 1 60BON 1,1SS04,1,,63.00117,-171.00417,94,1,9/14/2004 1:21,47,GOOD,505,PLNKSURV,Y,0,40,60.53288,BS,Calibration factor provided by collecting agency.,,9,2004,14,SS04-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
